"371","2","2","steu","2019-04"
"373","2","2","gemeind","2019-04"
"388","2","2","2018","2019-04"
"393","2","2","bevolker","2019-04"
"394","2","2","brandenburg","2019-04"
"405","2","2","berlin mau","2019-04"
"417","2","2","esri","2019-04"
"424","2","2","rathaus","2019-04"
"431","3","3","parkplatz","2019-04"
"480","2","2","gastronomi","2019-04"
"488","2","2","wedding","2019-04"
"496","2","2","ortsteil geometri berlin","2019-04"
"517","2","2","2071 qm or beusselstrass","2019-04"
"531","2","2","geburt","2019-04"
"534","2","2","flurkart 1 400","2019-04"
"543","2","2","einwohnerinn und einwohn in berlin","2019-04"
"555","2","2","rbs einschulbereich juni 2018","2019-04"
"568","2","2","webatlas","2019-04"
"602","2","2","einwohnerinn und einwohn in berlin in lor planungsraum","2019-04"
"634","2","2","parkraum","2019-04"
"639","2","2","kriminalitatsatlas","2019-04"
"642","2","2","postleitzahl","2019-04"
"646","2","2","iot","2019-04"
"674","2","2","kopenick","2019-04"
"1","71","97","vornam","2019-05"
"2","2","28","adress inspir","2019-05"
"3","13","37","einwohn","2019-05"
"4","11","30","lor","2019-05"
"5","4","15","shp","2019-05"
"6","5","14","wass","2019-05"
"7","11","16","nam","2019-05"
"8","13","28","strass","2019-05"
"9","2","11","atkis","2019-05"
"10","19","20","gtfs","2019-05"
"11","1","10","lor planungsraum","2019-05"
"12","4","11","liegenschaftskart","2019-05"
"13","1","10","senior","2019-05"
"14","6","20","luftbild","2019-05"
"15","12","22","flurkart","2019-05"
"16","7","18","dgm","2019-05"
"17","8","13","fahrrad","2019-05"
"18","13","14","europawahl","2019-05"
"19","6","10","einkomm","2019-05"
"20","6","9","alkis","2019-05"
"21","7","12","bezirk","2019-05"
"22","8","15","rbs","2019-05"
"23","9","11","pump","2019-05"
"24","7","7","seniorensport","2019-05"
"25","8","14","flurstuck","2019-05"
"26","5","7","verkehr","2019-05"
"27","5","11","strassenverzeichnis","2019-05"
"28","4","9","wahllokal","2019-05"
"29","3","8","einwohnerinn und einwohn in berlin in lor planungsraum","2019-05"
"30","5","9","einwohnerinn und einwohn","2019-05"
"31","6","11","adress","2019-05"
"32","5","10","strassenbefahr","2019-05"
"33","6","7","shapefil","2019-05"
"34","6","8","wahlbezirk","2019-05"
"36","4","6","vbb","2019-05"
"37","5","8","postleitzahl","2019-05"
"38","3","5","parking","2019-05"
"39","7","9","bevolker","2019-05"
"40","1","5","marathon","2019-05"
"41","1","5","sgb ii","2019-05"
"42","2","6","geologi","2019-05"
"43","4","7","schul","2019-05"
"44","1","5","csv","2019-05"
"45","1","5","solar","2019-05"
"46","5","6","radrout","2019-05"
"47","4","5","wahl","2019-05"
"48","1","4","bod","2019-05"
"49","5","6","mietspiegel","2019-05"
"50","3","7","fluchtling","2019-05"
"51","1","4","fairtrad","2019-05"
"52","2","4","modular unterkunft fur fluchtling","2019-05"
"53","3","7","ortsteil","2019-05"
"54","1","4","beliebt vornam","2019-05"
"55","2","5","lor kart","2019-05"
"56","2","4","lebenswelt orientiert raum lor in berlin","2019-05"
"57","6","9","haushalt","2019-05"
"58","3","4","geojson","2019-05"
"59","1","4","modular unterkunft","2019-05"
"60","4","6","lod2","2019-05"
"61","3","7","baufertigstell","2019-05"
"62","1","4","hochschulpakt","2019-05"
"63","4","4","verbot buch","2019-05"
"64","3","3","platz","2019-05"
"65","3","4","pflegedien","2019-05"
"66","4","5","unfall","2019-05"
"67","1","3","pfleg","2019-05"
"68","2","3","reinickendorf","2019-05"
"69","3","4","s 1104","2019-05"
"70","1","3","orthophoto","2019-05"
"71","5","6","baum","2019-05"
"72","4","4","radverkehr","2019-05"
"73","1","3","wcs","2019-05"
"74","3","3","polizei","2019-05"
"75","1","3","berlin lichtenberg","2019-05"
"76","6","9","europawahl 2019","2019-05"
"78","1","3","pdf","2019-05"
"79","5","5","erstnam","2019-05"
"80","2","3","sozialstruktur","2019-05"
"81","2","3","5000","2019-05"
"82","2","3","gewass","2019-05"
"83","1","3","kleingartenanlag","2019-05"
"84","1","3","list beliebt vornam jung","2019-05"
"85","2","3","standort","2019-05"
"86","1","3","31 12 2018","2019-05"
"87","3","4","kart 5000","2019-05"
"88","1","3","eingliederungshilf","2019-05"
"89","3","4","wahlbezirk europawahl","2019-05"
"90","1","3","gebaudeumriss","2019-05"
"91","1","3","bodenrichtwertatlas","2019-05"
"92","1","3","migrationshintergrund","2019-05"
"93","2","3","dop","2019-05"
"94","4","5","bik","2019-05"
"95","2","3","kriminalitat","2019-05"
"96","2","3","wett","2019-05"
"97","1","3","20 1 2009","2019-05"
"98","1","3","strom","2019-05"
"99","1","3","pflegeeinricht","2019-05"
"100","2","4","kleidercontain","2019-05"
"101","1","3","altersarmut","2019-05"
"102","2","5","wahlbezirk 518","2019-05"
"103","1","3","flurstuckubersicht karlshorst","2019-05"
"104","6","13","wahllokal 2019","2019-05"
"105","1","3","asyl","2019-05"
"107","1","3","gebaudenutz","2019-05"
"108","3","4","wahl 2019","2019-05"
"109","2","2","auflist der glaubig","2019-05"
"110","2","2","mitt","2019-05"
"111","3","3","rbs block","2019-05"
"112","1","2","ubersichtskart","2019-05"
"113","2","2","grundwass","2019-05"
"114","1","2","kopftuch","2019-05"
"115","1","2","numb of pub","2019-05"
"116","1","2","landesgrenz","2019-05"
"117","3","3","alt","2019-05"
"118","3","3","kita","2019-05"
"119","2","2","geburt","2019-05"
"120","1","2","liegenschaftskart mit luftbild","2019-05"
"121","2","2","nachnam","2019-05"
"122","1","2","lehr beamt","2019-05"
"123","1","2","gegenuberstell der gebaudenutz","2019-05"
"124","1","2","2012 and and 2017","2019-05"
"125","2","3","schwangerschaftsabbruch","2019-05"
"126","2","3","luftqualitat","2019-05"
"127","3","3","park","2019-05"
"128","2","2","sozialstrukturatlas","2019-05"
"129","1","2","nox","2019-05"
"130","3","5","vornam 2018","2019-05"
"131","2","3","ostberlin","2019-05"
"132","1","2","einkomm spandau","2019-05"
"133","1","2","haltestellenzugang","2019-05"
"134","1","2","unternehmensinsolvenz","2019-05"
"135","2","2","energieverbrauchsubersicht","2019-05"
"136","4","4","gebaud","2019-05"
"137","1","2","europawahl12019 berlin spandau wahllokal 312","2019-05"
"138","1","2","mannlich vornam ranking","2019-05"
"139","1","2","tegel","2019-05"
"140","1","2","txl","2019-05"
"141","1","2","beschluss wiss","2019-05"
"142","3","3","gelandemodell","2019-05"
"143","2","3","tourismus","2019-05"
"144","2","2","haltestell","2019-05"
"145","5","5","radweg","2019-05"
"146","3","3","grunanlag","2019-05"
"147","3","6","strassenverzeichnis berlin","2019-05"
"148","1","2","kopenick","2019-05"
"149","3","3","veranstaltun","2019-05"
"150","2","2","rad","2019-05"
"151","1","2","religion","2019-05"
"152","3","3","radfahr","2019-05"
"153","2","4","treptow kopenick","2019-05"
"154","2","4","organisation des trag der eingliederungshilf","2019-05"
"155","2","3","senatsbeschluss 28 03 2019","2019-05"
"156","1","2","weg","2019-05"
"157","1","2","termin wichtig sozial ereignis","2019-05"
"158","2","2","brunn","2019-05"
"159","1","2","10115","2019-05"
"160","1","2","einwohnerzahl berlin","2019-05"
"161","1","2","kopftuchfrei zon","2019-05"
"163","2","2","migration","2019-05"
"165","3","3","zweckentfremd","2019-05"
"166","1","2","adress gml","2019-05"
"167","1","2","senfin lho","2019-05"
"168","1","2","verwaltungssteuer","2019-05"
"169","1","2","bicycl","2019-05"
"170","1","2","pflzvv","2019-05"
"171","2","2","charlottenburg","2019-05"
"172","3","3","plz","2019-05"
"173","2","2","lageplan","2019-05"
"174","1","2","kfz kennzeich beantrag","2019-05"
"176","3","3","k5","2019-05"
"177","2","2","wasserportal","2019-05"
"178","1","2","schwimmbad","2019-05"
"179","2","3","kart","2019-05"
"180","1","2","grundwasserstand","2019-05"
"181","1","2","uoc","2019-05"
"182","2","2","gemark","2019-05"
"183","3","3","lod1","2019-05"
"185","1","2","102 europawahl","2019-05"
"186","2","3","bezirksgrenz","2019-05"
"187","1","2","bar","2019-05"
"188","2","2","bevolkerungsdicht","2019-05"
"190","1","2","flurstuckubersicht","2019-05"
"191","1","2","senatsbeschluss","2019-05"
"192","2","2","2016","2019-05"
"193","1","2","armutsquot berlin hohenschonhaus","2019-05"
"194","2","3","demograph","2019-05"
"195","2","4","bebauungssplan","2019-05"
"196","2","3","unterkunft","2019-05"
"197","2","2","stadtumbau","2019-05"
"198","4","5","einwohnerzahl","2019-05"
"199","2","3","einwohn 2017","2019-05"
"200","2","2","geburt nam","2019-05"
"201","3","4","muse","2019-05"
"202","4","4","stadtteil","2019-05"
"203","1","2","kfz zulass","2019-05"
"204","1","2","rettung","2019-05"
"205","1","2","auto","2019-05"
"206","3","3","altersstruktur","2019-05"
"207","2","2","traffic","2019-05"
"208","1","2","charité","2019-05"
"209","2","3","schwangerschaft","2019-05"
"210","1","2","verdienststruktur","2019-05"
"211","1","2","vivant","2019-05"
"212","1","2","pressburg","2019-05"
"213","1","2","lebensmittel","2019-05"
"214","1","2","verwaltungsregion","2019-05"
"215","3","3","rbs adress","2019-05"
"217","2","4","anderungsbeschluss zweckentfremdungssatz","2019-05"
"218","1","2","runderlass senatsverwalt","2019-05"
"219","1","2","erwerbstat","2019-05"
"220","2","2","wahlschein","2019-05"
"221","2","2","gemeinschaftsinitiativ","2019-05"
"222","1","2","klimamodell berlin","2019-05"
"223","1","2","strassenverzeichnis charlottenburg","2019-05"
"224","1","2","lebensmittelhandel","2019-05"
"225","1","2","gutacht social media","2019-05"
"226","2","3","list der haufig vornam","2019-05"
"227","1","2","bezirk shp","2019-05"
"228","1","2","tvz","2019-05"
"229","3","3","sportangebot","2019-05"
"230","1","2","rtw","2019-05"
"232","1","2","schwengelpump","2019-05"
"233","2","3","burgeramt","2019-05"
"234","1","2","bln pflzvv","2019-05"
"235","1","2","altglas","2019-05"
"239","1","2","lindau alle","2019-05"
"242","1","2","masterlayout","2019-05"
"243","1","2","kanalisation","2019-05"
"244","5","6","strassennam","2019-05"
"245","1","2","neff","2019-05"
"246","1","2","demographi alt","2019-05"
"247","1","2","altglascontain","2019-05"
"257","2","2","inkognito","2019-05"
"282","2","2","demographiebericht marzahn hellersdorf","2019-05"
"285","2","2","s bahn","2019-05"
"293","2","2","ergebnis europawahl 2019","2019-05"
"299","2","2","tempelhof","2019-05"
"308","2","2","tempelhof wahllokal","2019-05"
"313","2","2","wahlkreis 208","2019-05"
"330","2","2","mietpreis","2019-05"
"338","2","2","berlin bevolker","2019-05"
"356","3","3","wahllokal tempelhof","2019-05"
"369","2","2","krankenhausplan 1999","2019-05"
"373","2","2","kart pdf","2019-05"
"379","2","2","s 1886","2019-05"
"381","2","2","luft","2019-05"
"388","2","2","kollnisch vorstadt spindlersfeld","2019-05"
"404","2","2","museum","2019-05"
"413","3","3","parkplatz","2019-05"
"422","2","2","europawahl ergebnis","2019-05"
"429","2","2","bvg","2019-05"
"431","2","2","hauskoordinat","2019-05"
"440","2","2","miet","2019-05"
"442","2","2","bebau","2019-05"
"446","2","2","alexanderplatz","2019-05"
"448","2","2","sozialvertrau","2019-05"
"454","2","2","wahlergniss hohenschonhaus","2019-05"
"457","2","2","kh moabit","2019-05"
"460","2","2","polygon koordinat","2019-05"
"476","2","2","neukolln","2019-05"
"488","2","2","wartezeit","2019-05"
"498","2","2","rassist","2019-05"
"510","2","2","wohndau","2019-05"
"517","2","2","koordinat s bahn station","2019-05"
"522","2","2","schragluftbild","2019-05"
"524","2","2","baufertigstell and 2012 or or 2017","2019-05"
"527","2","2","digital","2019-05"
"530","2","2","baufertigstell 2012 2017","2019-05"
"539","2","2","bad","2019-05"
"541","3","3","wohnung","2019-05"
"563","2","2","standort offent schul","2019-05"
"589","2","2","gesamtindex sozial ungleich","2019-05"
"592","2","2","3d","2019-05"
"618","2","2","senatsvorlag","2019-05"
"630","5","5","echt zeit luftqualitat","2019-05"
"654","2","2","energieverbrauch","2019-05"
"667","2","2","marzahn hellersdorf","2019-05"
"677","2","2","neu gebir","2019-05"
"689","2","2","schrag","2019-05"
"734","2","2","personal not gesund","2019-05"
"738","2","2","sportangebot marzahn hellersdorf","2019-05"
"740","2","2","busspur","2019-05"
"766","2","2","beschluss liegenschaft","2019-05"
"773","2","2","einfamilienhaus","2019-05"
"1","8","58","lor","2019-06"
"2","6","59","wfs","2019-06"
"3","3","34","wms","2019-06"
"4","20","30","grunanlagenbestand","2019-06"
"5","6","17","wass","2019-06"
"6","5","16","migrationshintergrund","2019-06"
"7","8","26","strass","2019-06"
"8","1","13","lor einwohn","2019-06"
"9","10","16","bezirk","2019-06"
"10","5","15","geometri","2019-06"
"11","5","12","gewass","2019-06"
"12","2","13","dop20rgb","2019-06"
"13","15","19","grunanlag","2019-06"
"14","12","15","flurkart","2019-06"
"15","8","14","arbeitslos","2019-06"
"16","4","10","dgm","2019-06"
"17","13","17","mietendeckel","2019-06"
"18","14","18","vornam","2019-06"
"19","1","8","strassenbefahr","2019-06"
"20","5","17","ortsteil","2019-06"
"21","7","13","ozon","2019-06"
"22","3","7","shp","2019-06"
"23","1","7","block","2019-06"
"24","6","10","vbb","2019-06"
"25","10","15","miet","2019-06"
"26","2","6","bevolker","2019-06"
"27","7","7","gtfs","2019-06"
"28","2","7","postleitzahl","2019-06"
"29","1","5","moabit west","2019-06"
"30","5","7","kita","2019-06"
"31","4","6","kart","2019-06"
"32","1","5","statist block","2019-06"
"33","7","9","fahrrad","2019-06"
"34","5","12","digital orthophotos","2019-06"
"35","6","6","haltestell","2019-06"
"36","3","5","opnv","2019-06"
"37","3","6","bvg","2019-06"
"38","4","7","alkis","2019-06"
"39","3","5","trinkbrunn","2019-06"
"40","5","8","einwohn","2019-06"
"41","1","5","tourismus nachhalt","2019-06"
"42","4","8","flurstuck","2019-06"
"43","7","7","rbs","2019-06"
"44","4","4","bus","2019-06"
"45","3","4","shapefil","2019-06"
"46","4","7","lor shp","2019-06"
"47","2","4","radverkehr","2019-06"
"48","5","7","orthophoto","2019-06"
"49","11","13","digital farbig orthophoto 2018","2019-06"
"50","1","4","warm","2019-06"
"51","4","6","verkehr","2019-06"
"52","1","4","zugzielanzeig s bahn berlin","2019-06"
"53","2","4","grundsicher","2019-06"
"54","2","4","einwohnerdicht","2019-06"
"55","3","5","bsr","2019-06"
"56","4","5","gebaud","2019-06"
"57","1","4","kml","2019-06"
"58","1","4","budget","2019-06"
"59","2","4","einkomm","2019-06"
"60","4","6","rad","2019-06"
"61","1","4","lsa","2019-06"
"62","1","4","lk5","2019-06"
"63","3","5","nam","2019-06"
"64","2","6","wohnung","2019-06"
"65","1","4","moabit bredow","2019-06"
"66","1","4","haushaltseinkomm","2019-06"
"67","3","4","bezirksgrenz","2019-06"
"68","1","3","stadtentwickl statist","2019-06"
"69","5","6","denkmal","2019-06"
"70","2","3","arbeit","2019-06"
"71","4","5","grunflach","2019-06"
"72","3","4","haushalt","2019-06"
"73","10","11","senatsbeschluss","2019-06"
"74","2","3","einwohn 2017","2019-06"
"75","1","3","volkswirtschaft gesamtrechn pharmazeut industri","2019-06"
"76","1","3","behinder","2019-06"
"77","5","8","rbs adress","2019-06"
"78","2","3","badestell","2019-06"
"79","2","3","mulltrenn","2019-06"
"80","1","3","block und blockteilflach basis","2019-06"
"81","2","3","biomull","2019-06"
"82","1","3","alleinerzieh","2019-06"
"83","2","3","berlin wfs","2019-06"
"84","1","3","lichtenberg","2019-06"
"85","2","4","mietobergrenz","2019-06"
"86","1","3","berlin stadtschloss","2019-06"
"87","1","3","wahl","2019-06"
"88","1","3","liegenschaftskart","2019-06"
"89","1","3","stromatlas","2019-06"
"90","3","5","energieatlas","2019-06"
"91","1","3","schulamt friedrichshain","2019-06"
"92","1","3","atom","2019-06"
"94","1","3","bib","2019-06"
"95","1","3","wfs erhol","2019-06"
"97","2","3","alkis gebaud","2019-06"
"98","1","3","stellenausschreib","2019-06"
"99","4","4","kriminalitat","2019-06"
"100","2","4","geometri bezirk","2019-06"
"101","1","3","1940","2019-06"
"102","2","2","gis","2019-06"
"103","2","2","einbruchsstatist","2019-06"
"104","2","2","emd strass","2019-06"
"105","3","3","park","2019-06"
"106","3","4","mietspiegel","2019-06"
"107","2","2","parking","2019-06"
"108","1","2","verkehr berlin","2019-06"
"109","1","2","bimschg","2019-06"
"110","3","4","luftbild","2019-06"
"111","2","3","stadtplan","2019-06"
"112","1","2","sprach","2019-06"
"113","1","2","wasserversorg","2019-06"
"114","1","2","kindertagesstatt","2019-06"
"115","1","2","rahmenvertrag","2019-06"
"116","2","3","paris abkomm","2019-06"
"117","2","3","bebauungssplan","2019-06"
"119","1","2","strat larmkart 2017","2019-06"
"120","1","2","denkmalkart","2019-06"
"121","2","2","verbind anwend der elektron vergab","2019-06"
"122","3","3","abwass","2019-06"
"123","1","2","geo","2019-06"
"124","3","4","adress","2019-06"
"125","2","2","strom","2019-06"
"126","1","2","flurkart sfx","2019-06"
"127","1","2","kanal","2019-06"
"128","2","3","jugend","2019-06"
"129","1","2","warmebelast","2019-06"
"130","1","2","protokoll","2019-06"
"131","2","2","friedrichshain","2019-06"
"132","2","3","alt","2019-06"
"133","2","2","ortsteil berlin","2019-06"
"134","1","2","koordinat","2019-06"
"135","1","2","landesdenkmalamt","2019-06"
"136","2","3","radweg","2019-06"
"137","1","2","wohnlag","2019-06"
"138","1","2","kind und jugend","2019-06"
"139","1","2","flachennutzungsplan","2019-06"
"140","2","2","grz","2019-06"
"141","1","2","messnetz","2019-06"
"142","2","4","niederschlag","2019-06"
"143","1","2","bruttoinlandsprodukt","2019-06"
"144","1","2","jugendzentrum","2019-06"
"145","1","2","berlin schloss","2019-06"
"146","1","2","kiez","2019-06"
"147","1","2","5000","2019-06"
"149","1","2","04","2019-06"
"150","1","2","berlin statttaub schutz berlin or statdtaub kein schadling","2019-06"
"151","1","2","stromkost","2019-06"
"152","2","3","invalidenstrass","2019-06"
"153","1","2","bad","2019-06"
"154","1","2","kreuzberg","2019-06"
"155","1","2","sachgrundlos befrist","2019-06"
"156","1","2","kfz","2019-06"
"157","1","2","grun","2019-06"
"158","1","2","birkenstrass ecl bredowstrass","2019-06"
"159","3","4","strassenverzeichnis","2019-06"
"160","2","3","dop","2019-06"
"162","1","2","asylblg","2019-06"
"163","2","2","friedrichshain kreuzberg","2019-06"
"164","1","2","verbrech","2019-06"
"165","2","3","bezirk shp","2019-06"
"166","1","2","wartenberg","2019-06"
"167","1","2","parkbucht","2019-06"
"168","1","2","stromstoss","2019-06"
"169","1","2","einschulbereich","2019-06"
"170","2","3","geojson","2019-06"
"171","2","4","senatsbeschluss 28 03 2019","2019-06"
"172","1","2","marzahn landsberg alle","2019-06"
"173","1","2","kfz zulass","2019-06"
"174","1","2","gsi","2019-06"
"175","2","3","sgb ii","2019-06"
"176","1","2","berlin heizungsprogramm","2019-06"
"177","1","2","geometri shaup","2019-06"
"179","3","4","naturdenkmal","2019-06"
"180","2","2","vornam neugebor","2019-06"
"181","1","2","nachhalt tourismus","2019-06"
"182","2","3","moabit","2019-06"
"183","1","2","gini","2019-06"
"184","1","2","adresspunkt","2019-06"
"185","2","2","schwimmbad","2019-06"
"186","1","2","12489 albert einstein strass","2019-06"
"187","2","4","ampel","2019-06"
"188","1","2","lod1","2019-06"
"189","1","2","pendl","2019-06"
"190","1","2","digital topograph kart","2019-06"
"191","2","2","europawahl","2019-06"
"192","1","2","dietrich kalkum","2019-06"
"193","1","2","staatsop","2019-06"
"194","2","3","lebenswelt orientiert raum","2019-06"
"195","1","2","wms liegenschaft","2019-06"
"196","1","2","statist","2019-06"
"198","1","2","wohnraum","2019-06"
"199","1","2","wfs erhol utm","2019-06"
"200","1","2","geschaftsordn","2019-06"
"202","1","2","alkohol","2019-06"
"203","1","2","moabit west kriminalitat","2019-06"
"204","2","2","geodatenservic","2019-06"
"205","4","5","e mobillity","2019-06"
"206","1","2","list vornam","2019-06"
"207","1","2","stadtmitt","2019-06"
"208","1","2","stadtbezirk","2019-06"
"209","1","2","schulerticket","2019-06"
"210","2","2","zugriffsstatist","2019-06"
"211","1","2","bauordn","2019-06"
"212","2","3","spielplatz","2019-06"
"214","3","4","bank","2019-06"
"215","1","2","wfs 2019","2019-06"
"216","1","2","kriminalitatsatlas","2019-06"
"217","1","2","hotelstandort","2019-06"
"218","1","2","haushalt lor","2019-06"
"220","1","2","sparql","2019-06"
"221","1","2","mietpreisbrems","2019-06"
"223","2","2","wohnlag schmollerstrass","2019-06"
"224","2","2","parkplatz","2019-06"
"227","2","2","sport event tourismus","2019-06"
"234","2","2","flexperto","2019-06"
"235","2","2","lor haushalt","2019-06"
"236","2","2","polizei","2019-06"
"249","2","2","tourismus","2019-06"
"254","2","2","einwohnerzahl","2019-06"
"255","2","2","senatsvorlag","2019-06"
"301","2","2","schul","2019-06"
"305","2","2","justiz","2019-06"
"312","2","2","erwerbslos","2019-06"
"324","2","2","bodenrichtwert berlin 2018","2019-06"
"331","2","2","alkis grundstuck berlin","2019-06"
"336","2","2","spielstrass","2019-06"
"337","2","2","bier","2019-06"
"347","2","2","stattaub","2019-06"
"355","3","3","senatsvorlag der senatsverwalt fur stadtentwickl und wohn","2019-06"
"356","2","2","wilmersdorf","2019-06"
"362","2","2","verkehrszeich","2019-06"
"371","2","2","obdachlos","2019-06"
"374","2","2","spandau","2019-06"
"383","2","2","investition","2019-06"
"403","2","2","kultur","2019-06"
"415","2","2","beihilf","2019-06"
"437","2","2","leitung","2019-06"
"442","2","2","berlinonlin","2019-06"
"451","2","2","luftschadstoff","2019-06"
"475","2","2","hohenschonhaus nord","2019-06"
"488","2","2","bildung berlin","2019-06"
"489","2","2","bushaltestell","2019-06"
"507","2","2","topograph kart","2019-06"
"537","3","3","stadtteil","2019-06"
"540","2","2","psychotherapi","2019-06"
"581","2","2","orthophotos 2019","2019-06"
"593","2","2","bezirksamtbeschluss","2019-06"
"601","2","2","badese","2019-06"
"614","2","2","gebaudehoh berlin","2019-06"
"1","7","87","geodat","2019-07"
"2","11","30","rbs","2019-07"
"3","14","37","alkis","2019-07"
"4","22","38","flurkart","2019-07"
"5","8","29","adress","2019-07"
"6","3","15","verkehr","2019-07"
"7","11","27","bezirk","2019-07"
"8","13","15","vornam","2019-07"
"9","4","13","geometri","2019-07"
"10","10","14","ortsteil","2019-07"
"11","13","14","gtfs","2019-07"
"12","8","10","ozon","2019-07"
"13","7","12","dgm","2019-07"
"14","3","8","parkplatz","2019-07"
"15","1","8","open data","2019-07"
"16","6","13","einwohn","2019-07"
"17","6","9","lor","2019-07"
"18","4","9","vermess at ba fk berlin de","2019-07"
"19","3","12","kart","2019-07"
"20","2","7","strassenbefahr","2019-07"
"21","3","7","transport","2019-07"
"22","12","14","fahrrad","2019-07"
"23","7","8","shapefil","2019-07"
"24","3","6","shap","2019-07"
"25","1","6","biotop und artenschutz biotop und artenschutz","2019-07"
"26","7","10","gebaud","2019-07"
"27","5","9","geltungsbereich","2019-07"
"28","7","9","bevolker","2019-07"
"29","6","10","flurstuck","2019-07"
"30","3","6","feinstaub","2019-07"
"31","3","7","berlin","2019-07"
"32","8","9","vbb","2019-07"
"33","5","7","dop","2019-07"
"34","2","5","mietendeckel","2019-07"
"35","4","5","gis","2019-07"
"36","6","14","bezirksamt friedrichshain kreuzberg von berlin vermess","2019-07"
"37","2","8","wfs","2019-07"
"38","1","5","geothermi","2019-07"
"39","6","7","haltestell","2019-07"
"40","1","5","einwohnerdicht","2019-07"
"41","1","5","arbeitslosenquot","2019-07"
"42","2","4","famfz 2017","2019-07"
"43","1","4","schutzgebiet","2019-07"
"44","1","4","alt friedhof wuhlgart","2019-07"
"45","2","4","polizei","2019-07"
"46","2","4","migrationshintergrund","2019-07"
"47","2","5","weihnachtsmarkt","2019-07"
"48","5","6","fahrplan","2019-07"
"49","4","7","umweltatlas","2019-07"
"50","3","6","grundwass","2019-07"
"51","3","4","tourismus","2019-07"
"52","1","4","bezirksgrenz","2019-07"
"53","7","7","zahlstell","2019-07"
"54","1","4","koordinat","2019-07"
"55","1","4","grundwass tief fransoch buchholz","2019-07"
"56","4","5","atkis","2019-07"
"57","5","9","u bahn","2019-07"
"58","1","4","offent","2019-07"
"59","4","4","rad","2019-07"
"60","1","4","co2","2019-07"
"62","4","5","park","2019-07"
"63","2","3","strassenbahn","2019-07"
"64","2","3","lapro","2019-07"
"65","2","5","biotop","2019-07"
"66","2","3","shp","2019-07"
"67","3","5","stadtbezirk","2019-07"
"68","2","4","solar","2019-07"
"69","1","3","lini","2019-07"
"70","2","3","larm","2019-07"
"71","2","3","milieuschutz","2019-07"
"72","4","4","radverkehr","2019-07"
"74","1","3","geometri der wahlbezirk","2019-07"
"75","2","4","berlin um 1690","2019-07"
"76","3","4","wohndau","2019-07"
"77","4","7","bodenrichtwert","2019-07"
"78","6","7","liegenschaftskart","2019-07"
"79","1","3","bevolker lor","2019-07"
"80","3","5","einwohnerzahl","2019-07"
"81","1","3","altersgrupp","2019-07"
"82","2","5","strass 52a","2019-07"
"83","1","3","grundwass tief um berlin landkart","2019-07"
"84","1","3","stadtplan","2019-07"
"85","3","3","station","2019-07"
"86","2","4","sgb ii","2019-07"
"87","2","3","verkehrsmittel","2019-07"
"88","5","6","rbs bezirk","2019-07"
"89","1","3","berlin hermsdorf wickhofgrab","2019-07"
"90","1","3","umweltatlas wfs","2019-07"
"91","6","10","strass","2019-07"
"92","6","6","schul","2019-07"
"93","8","9","tankstell","2019-07"
"94","2","5","umsetz or transparent or liegenschaftspolit","2019-07"
"95","2","4","postleitzahl","2019-07"
"96","2","4","energieverbrauch","2019-07"
"97","1","3","arbeitslosenquot in berlin nach bezirk","2019-07"
"98","3","3","radweg","2019-07"
"99","3","4","senatsvorlag","2019-07"
"100","1","3","entsorg","2019-07"
"101","1","3","kml","2019-07"
"102","2","3","dom","2019-07"
"103","1","3","kuckuckstrass 19","2019-07"
"104","1","3","strategi","2019-07"
"105","1","3","berlin adress","2019-07"
"106","2","4","elektro","2019-07"
"107","3","4","3d","2019-07"
"108","2","4","luftbild","2019-07"
"109","1","3","vornam neugebor berlin","2019-07"
"110","2","2","grundschul","2019-07"
"111","2","4","grundwass tief buchholz","2019-07"
"112","2","2","bewohn steglitz zehlendorf","2019-07"
"113","4","4","buch","2019-07"
"114","1","2","berlin wasserbetrieb","2019-07"
"115","1","2","bebau","2019-07"
"116","1","2","kopenick muhlenfliess","2019-07"
"117","2","2","plakett kauf","2019-07"
"118","1","2","religion","2019-07"
"119","1","2","flurkart feldmannstrass","2019-07"
"120","2","2","taxi","2019-07"
"121","2","3","abfall","2019-07"
"122","1","2","preis","2019-07"
"123","1","2","fotos","2019-07"
"124","1","2","test","2019-07"
"125","1","2","radfahrstreif","2019-07"
"126","1","2","stadtteilmutt","2019-07"
"127","1","2","bescheinigungsbehord","2019-07"
"128","1","2","pankow wochenmarkt","2019-07"
"129","1","2","fahrplanauskunft","2019-07"
"130","1","2","parking","2019-07"
"131","4","5","radfahr","2019-07"
"132","5","6","grundwassermessstell","2019-07"
"133","3","4","wohnblock","2019-07"
"134","1","2","flurkart erlin","2019-07"
"135","1","2","lidar","2019-07"
"136","1","2","db inspir geojson","2019-07"
"137","1","2","strass und volksf","2019-07"
"138","2","2","brunn","2019-07"
"139","2","3","unisex toilett","2019-07"
"140","1","2","schiffsverkehr","2019-07"
"141","1","2","jesid","2019-07"
"142","1","2","grundwass tief","2019-07"
"143","2","4","kindertagesstatt","2019-07"
"144","2","2","schulweg","2019-07"
"145","1","2","singl haushalt alt mensch","2019-07"
"146","1","2","grundbesitz","2019-07"
"147","2","3","kart vermess","2019-07"
"148","1","2","verkehr gesetzesentwurf","2019-07"
"149","2","2","denkmalkart","2019-07"
"150","2","2","flach","2019-07"
"151","1","2","zentral leistungsstell goslar ufer 15","2019-07"
