"Unnamed: 0","term_stem","impressions","visits","month"
"686","strat larmkart fassadenpegel an larmbeeinflusst wohngebaud 2017 ua","1","1","2019-06"
"687","erwerb","1","1","2019-06"
"688","berlin de","1","1","2019-06"
"689","betrieb eingliederungsmanagement","1","1","2019-06"
"690","e mobillity","1","1","2019-06"
"691","refinanzier freie trag","1","1","2019-06"
"692","bevolker and block","1","1","2019-06"
"693","strassenabschnitt","1","1","2019-06"
"694","standort gefordert kulturproduktion","1","1","2019-06"
"695","verbot buch","1","1","2019-06"
"696","drk","1","1","2019-06"
"697","schad","1","1","2019-06"
"698","clan","1","1","2019-06"
"699","bebauungsplansuch zu ihr grundstuck","1","1","2019-06"
"700","berlin gtfs","1","1","2019-06"
"701","echtzeit","1","1","2019-06"
"702","electric vehicl","1","1","2019-06"
"703","m2","1","1","2019-06"
"704","wilmersdorf","1","1","2019-06"
"705","einschulungsbereich","1","1","2019-06"
"706","burgerv","1","1","2019-06"
"707","datenportal","1","1","2019-06"
"708","heinersdorf","1","1","2019-06"
"709","weimar","1","1","2019-06"
"710","altglascontain","1","1","2019-06"
"711","lod 1","1","1","2019-06"
"712","grunvolum","1","1","2019-06"
"713","digital farbig orthophotos 2019","1","1","2019-06"
"714","ortophotos 2019","1","1","2019-06"
"715","pump","1","1","2019-06"
"716","eckpunkt","1","1","2019-06"
"1","geodat","87","7","2019-07"
"2","rbs","30","11","2019-07"
"3","alkis","37","14","2019-07"
"4","flurkart","33","20","2019-07"
"5","adress","29","8","2019-07"
"6","verkehr","15","3","2019-07"
"7","bezirk","27","11","2019-07"
"8","vornam","15","13","2019-07"
"9","geometri","13","4","2019-07"
"10","ortsteil","14","10","2019-07"
"11","gtfs","14","13","2019-07"
"12","ozon","10","8","2019-07"
"13","dgm","12","7","2019-07"
"14","parkplatz","8","3","2019-07"
"15","open data","8","1","2019-07"
"16","einwohn","13","6","2019-07"
"17","lor","9","6","2019-07"
"18","vermess at ba fk berlin de","7","3","2019-07"
"19","kart","12","3","2019-07"
"20","strassenbefahr","7","2","2019-07"
"21","transport","7","3","2019-07"
"22","fahrrad","14","12","2019-07"
"23","shapefil","8","7","2019-07"
"24","shap","6","3","2019-07"
"25","biotop und artenschutz biotop und artenschutz","6","1","2019-07"
"26","gebaud","10","7","2019-07"
"27","geltungsbereich","9","5","2019-07"
"28","bevolker","9","7","2019-07"
"29","flurstuck","10","6","2019-07"
"30","feinstaub","6","3","2019-07"
"31","berlin","6","2","2019-07"
"32","vbb","9","8","2019-07"
"33","dop","7","5","2019-07"
"34","mietendeckel","5","2","2019-07"
"35","gis","5","4","2019-07"
"36","bezirksamt friedrichshain kreuzberg von berlin vermess","5","1","2019-07"
"37","wfs","8","2","2019-07"
"38","geothermi","5","1","2019-07"
"39","haltestell","7","6","2019-07"
"40","einwohnerdicht","5","1","2019-07"
"41","arbeitslosenquot","5","1","2019-07"
"42","famfz 2017","4","2","2019-07"
"43","schutzgebiet","4","1","2019-07"
"44","alt friedhof wuhlgart","4","1","2019-07"
"45","polizei","4","2","2019-07"
"46","migrationshintergrund","4","2","2019-07"
"47","weihnachtsmarkt","5","2","2019-07"
"48","fahrplan","6","5","2019-07"
"49","umweltatlas","7","4","2019-07"
"50","grundwass","6","3","2019-07"
"51","tourismus","4","3","2019-07"
"52","bezirksgrenz","4","1","2019-07"
"53","zahlstell","5","5","2019-07"
"54","koordinat","4","1","2019-07"
"55","grundwass tief fransoch buchholz","4","1","2019-07"
"56","atkis","5","4","2019-07"
"57","u bahn","5","3","2019-07"
"58","offent","4","1","2019-07"
"59","rad","4","4","2019-07"
"60","co2","4","1","2019-07"
"61","bezirksamt friedrichshain kreuzberg von berlin vermess","4","1","2019-07"
"62","park","5","4","2019-07"
"63","strassenbahn","3","2","2019-07"
"64","lapro","3","2","2019-07"
"65","biotop","5","2","2019-07"
"66","shp","3","2","2019-07"
"67","stadtbezirk","3","2","2019-07"
"68","solar","4","2","2019-07"
"69","lini","3","1","2019-07"
"70","larm","3","2","2019-07"
"71","milieuschutz","3","2","2019-07"
"72","radverkehr","4","4","2019-07"
"73","flurkart","3","1","2019-07"
"74","geometri der wahlbezirk","3","1","2019-07"
"75","berlin um 1690","4","2","2019-07"
"76","wohndau","4","3","2019-07"
"77","bodenrichtwert","7","4","2019-07"
"78","liegenschaftskart","5","4","2019-07"
"79","bevolker lor","3","1","2019-07"
"80","einwohnerzahl","4","2","2019-07"
"81","altersgrupp","3","1","2019-07"
"82","strass 52a","5","2","2019-07"
"83","grundwass tief um berlin landkart","3","1","2019-07"
"84","stadtplan","3","1","2019-07"
"85","station","3","3","2019-07"
"86","sgb ii","4","2","2019-07"
"87","verkehrsmittel","3","2","2019-07"
"88","rbs bezirk","5","4","2019-07"
"89","berlin hermsdorf wickhofgrab","3","1","2019-07"
"90","umweltatlas wfs","3","1","2019-07"
"91","strass","10","6","2019-07"
"92","schul","6","6","2019-07"
"93","tankstell","9","8","2019-07"
"94","umsetz or transparent or liegenschaftspolit","5","2","2019-07"
"95","postleitzahl","4","2","2019-07"
"96","energieverbrauch","4","2","2019-07"
"97","arbeitslosenquot in berlin nach bezirk","3","1","2019-07"
"98","radweg","3","3","2019-07"
"99","senatsvorlag","4","3","2019-07"
"100","entsorg","3","1","2019-07"
"101","kml","3","1","2019-07"
"102","dom","3","2","2019-07"
"103","kuckuckstrass 19","3","1","2019-07"
"104","strategi","3","1","2019-07"
"105","berlin adress","3","1","2019-07"
"106","elektro","3","1","2019-07"
"107","3d","4","3","2019-07"
"108","luftbild","4","2","2019-07"
"109","vornam neugebor berlin","3","1","2019-07"
"110","grundschul","2","2","2019-07"
"111","grundwassertief alt buchholz","2","1","2019-07"
"112","bewohn steglitz zehlendorf","2","2","2019-07"
"113","buch","4","4","2019-07"
"114","berlin wasserbetrieb","2","1","2019-07"
"115","bebau","2","1","2019-07"
"116","kopenick muhlenfliess","2","1","2019-07"
"117","plakett kauf","2","2","2019-07"
"118","religion","2","1","2019-07"
"119","flurkart feldmannstrass","2","1","2019-07"
"120","taxi","2","2","2019-07"
"121","abfall","3","2","2019-07"
"122","preis","2","1","2019-07"
"123","fotos","2","1","2019-07"
"124","test","2","1","2019-07"
"125","radfahrstreif","2","1","2019-07"
"126","stadtteilmutt","2","1","2019-07"
"127","bescheinigungsbehord","2","1","2019-07"
"128","pankow wochenmarkt","2","1","2019-07"
"129","fahrplanauskunft","2","1","2019-07"
"130","parking","2","1","2019-07"
"131","radfahr","4","3","2019-07"
"132","grundwassermessstell","2","1","2019-07"
"133","wohnblock","4","3","2019-07"
"134","flurkart erlin","2","1","2019-07"
"135","lidar","2","1","2019-07"
"136","db inspir geojson","2","1","2019-07"
"137","strass und volksf","2","1","2019-07"
"138","brunn","2","2","2019-07"
"139","unisex toilett","2","1","2019-07"
"140","schiffsverkehr","2","1","2019-07"
"141","jesid","2","1","2019-07"
"142","grundwass tief","2","1","2019-07"
"143","kindertagespfleg","2","1","2019-07"
"144","schulweg","2","2","2019-07"
"145","singl haushalt alt mensch","2","1","2019-07"
"146","grundbesitz","2","1","2019-07"
"147","kart vermess","2","1","2019-07"
"148","verkehr gesetzesentwurf","2","1","2019-07"
"149","denkmalkart","2","2","2019-07"
"150","flach","2","2","2019-07"
"151","zentral leistungsstell goslar ufer 15","2","1","2019-07"
"152","trinkbrunn","3","2","2019-07"
"153","kopenick erholungsgebiet","2","1","2019-07"
"154","holzwarth","2","1","2019-07"
"155","sozialstrukturatlas","3","3","2019-07"
"156","energi","3","2","2019-07"
"157","bezirksamt friedrichshain kreuzberg von berlin vermess","2","1","2019-07"
"158","parkanlag","2","1","2019-07"
"159","grunflach","3","3","2019-07"
"160","grundwass tief buchholz","2","1","2019-07"
"161","bibliothek","2","1","2019-07"
"162","kreuzberg","3","3","2019-07"
"163","lageplan","4","3","2019-07"
"164","grundwass tief um berlin","2","1","2019-07"
"165","wass","2","1","2019-07"
"166","sgb ii lor","2","1","2019-07"
"167","bebauungsplan","3","3","2019-07"
"168","wickhofgrab","2","1","2019-07"
"169","berlin spandau","2","1","2019-07"
"170","berlin lageplan","2","1","2019-07"
"171","smart","2","2","2019-07"
"172","blumenberg damm","2","1","2019-07"
"173","lor sgb ii","2","1","2019-07"
"174","aufnahmeprogramm","2","2","2019-07"
"175","ernst fisch","3","2","2019-07"
"176","nachhalt","2","2","2019-07"
"177","bvg","3","2","2019-07"
"178","ernst fisch ernst or fisch","2","1","2019-07"
"179","wahl","3","2","2019-07"
"180","lichtmast","2","1","2019-07"
"181","wohnung","2","1","2019-07"
"182","wms","2","1","2019-07"
"183","parkraumbewirtschaft","2","1","2019-07"
"184","rbz","3","3","2019-07"
"185","kart 1 5 000","2","1","2019-07"
"186","gutacht","3","2","2019-07"
"187","erhaltungsgebiet","2","2","2019-07"
"188","fisch","4","2","2019-07"
"189","strassennetz","2","1","2019-07"
"190","citi","2","1","2019-07"
"191","einwohn 2018","2","1","2019-07"
"192","bahn","2","2","2019-07"
"193","kopenick","2","1","2019-07"
"194","gewass","3","2","2019-07"
"195","sauerstoff","2","1","2019-07"
"196","echtzeit","2","1","2019-07"
"197","vermess at berlin de","2","1","2019-07"
"198","arbeitslos","2","2","2019-07"
"199","gemark","3","3","2019-07"
"200","suhr siedlung","2","1","2019-07"
"201","stossense","3","2","2019-07"
"202","jugendhilf","2","1","2019-07"
"203","ladestation","2","2","2019-07"
"204","rest","2","1","2019-07"
"205","schuless","2","1","2019-07"
"206","wahlbezirk 309","2","1","2019-07"
"207","mietspiegel","2","1","2019-07"
"208","lichtsignalanlag","2","1","2019-07"
"209","europawahl","3","2","2019-07"
"210","cité pasteur","2","1","2019-07"
"211","lor planungsraum geographi","2","1","2019-07"
"212","19a","1","1","2019-07"
"213","verdiensterheb","2","1","2019-07"
"214","katast","2","1","2019-07"
"215","ubahn","4","2","2019-07"
"216","toilett unisex","2","1","2019-07"
"217","309","2","1","2019-07"
"218","shapefil berlin","2","1","2019-07"
"219","gebaudeschad","2","1","2019-07"
"220","hze","2","1","2019-07"
"221","siedlung otto","3","2","2019-07"
"222","bevolkerungsdicht","2","2","2019-07"
"223","dtk","2","1","2019-07"
"224","verkehrsunfall","3","2","2019-07"
"225","kindertagesstatt","2","1","2019-07"
"226","miet","2","1","2019-07"
"227","einschulbezirk","2","1","2019-07"
"228","detailnetz","2","2","2019-07"
"229","kameral monatsdat","2","2","2019-07"
"230","bad","2","1","2019-07"
"231","umgeb","2","1","2019-07"
"232","katasteramt fluerstuck flurkart","2","1","2019-07"
"233","schlagloch","2","1","2019-07"
"234","tk25","2","1","2019-07"
"235","einwohn planungsraum","2","1","2019-07"
"236","b plan","2","2","2019-07"
"237","stadtbezirk","2","1","2019-07"
"238","flurstuck friedrichsfeld","2","1","2019-07"
"239","elektr energi","2","1","2019-07"
"240","dxf k5","2","1","2019-07"
"241","metro","2","1","2019-07"
"242","untergrundmodell","2","1","2019-07"
"243","flurkart","2","1","2019-07"
"244","baumbestand berlin","2","1","2019-07"
"245","train","2","1","2019-07"
"246","arbeitslosenquot arbeitslosenquot in berlin nach bezirk","2","1","2019-07"
"247","arbeitslos berlin","2","1","2019-07"
"248","adress kitas","2","1","2019-07"
"249","wass marsch","2","2","2019-07"
"250","kopenick erholungsgebiet","2","1","2019-07"
"251","15 05 2018","2","1","2019-07"
"252","untergrund","2","1","2019-07"
"253","gebaudemodell","2","1","2019-07"
"254","offent verkehrsmittel","2","1","2019-07"
"255","spandau","2","1","2019-07"
"256","verkehr und personenaufkomm","2","1","2019-07"
"257","00805a","1","1","2019-07"
"258","2018","1","1","2019-07"
"259","txl","1","1","2019-07"
"260","kraftrad motorrad","1","1","2019-07"
"261","antrag auf erricht ein brunn","1","1","2019-07"
"262","vornam 2015","1","1","2019-07"
"263","qm reuterstrass","1","1","2019-07"
"264","niederspann","1","1","2019-07"
"265","doppelhaushalt","1","1","2019-07"
"266","burgerbeteil","1","1","2019-07"
"267","toilett","1","1","2019-07"
"268","gisportal","1","1","2019-07"
"269","straf","1","1","2019-07"
"270","biotopkartier","1","1","2019-07"
"271","bevolkerungsentwickl","1","1","2019-07"
"272","fis","1","1","2019-07"
"273","trinkwasserbrunn","1","1","2019-07"
"274","geo","1","1","2019-07"
"275","landstrass in berlin","1","1","2019-07"
"276","pipelin","1","1","2019-07"
"277","pkw or zahlstell","1","1","2019-07"
"278","bornick dick str","1","1","2019-07"
"279","index status","1","1","2019-07"
"280","altkleid","1","1","2019-07"
"281","s 1104 2018","1","1","2019-07"
"282","lka","1","1","2019-07"
"283","verbraucherschutz","1","1","2019-07"
"284","bildungsabschluss","1","1","2019-07"
"285","senatsbeschluss liegenschaftspolit","1","1","2019-07"
"286","ican","1","1","2019-07"
"287","sanitar","2","2","2019-07"
"288","fluchtling","2","2","2019-07"
"289","grenz","2","2","2019-07"
"290","erhaltungssatzungsgebiet","1","1","2019-07"
"291","phileas","1","1","2019-07"
"292","aktiv stadt","1","1","2019-07"
"293","bedarfsgemeinschaft","2","2","2019-07"
"294","baugesetz","1","1","2019-07"
"295","arch noah pfleg und betreu gmbh","1","1","2019-07"
"296","apothek","2","2","2019-07"
"297","wenig schul","1","1","2019-07"
"298","222516675","1","1","2019-07"
"299","ess","1","1","2019-07"
"300","lizenz","1","1","2019-07"
"301","kamsti","1","1","2019-07"
"302","krankenstand krank or krankenstand","1","1","2019-07"
"303","bundestagswahl","1","1","2019-07"
"304","12247","1","1","2019-07"
"305","mark","1","1","2019-07"
"306","fahrrad zahldat","1","1","2019-07"
"307","zuzug","1","1","2019-07"
"308","lotsendien klinik","1","1","2019-07"
"309","landeskommission berlin geg gewalt","1","1","2019-07"
"310","glaskontain berlin pankow","1","1","2019-07"
"311","betriebskostenspiegel berlin","1","1","2019-07"
"312","hydrant","1","1","2019-07"
"313","tu berlin","2","2","2019-07"
"314","vhs","1","1","2019-07"
"315","der messias von ismir kastein","1","1","2019-07"
"316","katasterplan","1","1","2019-07"
"317","liegenschaftsinformation","1","1","2019-07"
"318","parkplatz parkplatz","2","2","2019-07"
"319","dat","1","1","2019-07"
"320","kino","1","1","2019-07"
"321","schlossinsel","1","1","2019-07"
"322","rbs altbezirk","1","1","2019-07"
"323","klein wohngebiet","2","2","2019-07"
"324","grundbuch","1","1","2019-07"
"325","student","1","1","2019-07"
"326","miv","1","1","2019-07"
"327","jahresabschluss bezirk","1","1","2019-07"
"328","basiskorrektur 2019","1","1","2019-07"
"329","beschluss","1","1","2019-07"
"330","einwohn anteil","1","1","2019-07"
"331","sozialstrukturatlas 2018","1","1","2019-07"
"332","landkreis","1","1","2019-07"
"333","opnv","1","1","2019-07"
"334","wlan","1","1","2019-07"
"335","hohenkordinat","1","1","2019-07"
"336","strassenreinigungsgesetz","1","1","2019-07"
"337","verkehrszeich","1","1","2019-07"
"338","brachflach wfs","1","1","2019-07"
"339","09 01 2018","1","1","2019-07"
"340","vorsorgeuntersuch","1","1","2019-07"
"341","kernindikator e3","1","1","2019-07"
"342","artenschutz","1","1","2019-07"
"343","temperatur","1","1","2019-07"
"344","stellenausschreib","1","1","2019-07"
"345","wfs benutz","1","1","2019-07"
"346","flach bezirk","1","1","2019-07"
"347","lkerung","1","1","2019-07"
"348","termin strassenrein","1","1","2019-07"
"349","licht","1","1","2019-07"
"350","regier","1","1","2019-07"
"351","altersstruktur steglitz zehlendorf","1","1","2019-07"
"352","volksf","2","2","2019-07"
"353","ausland bezirk","1","1","2019-07"
"354","haushaltsnettoeinkomm","1","1","2019-07"
"355","fordergebiet","1","1","2019-07"
"356","der messias von ismir","1","1","2019-07"
"357","ausbild","1","1","2019-07"
"358","brunn bohr","1","1","2019-07"
"359","bundesstrass in berlin","1","1","2019-07"
"360","orthophotos","2","2","2019-07"
"361","sgb","1","1","2019-07"
"362","berlin mau","2","2","2019-07"
"363","trinkbrunnenstandort","1","1","2019-07"
"364","parkpl","1","1","2019-07"
"365","pharmaci","1","1","2019-07"
"366","leistungsstell goslar ufer 15","1","1","2019-07"
"367","kommunalstatist","1","1","2019-07"
"368","pankow","1","1","2019-07"
"369","hotel","1","1","2019-07"
"370","bevolker kommunalstatist","1","1","2019-07"
"371","betriebskostenspiegel","1","1","2019-07"
"372","kleinmachnow teltow","1","1","2019-07"
"373","rbs 2017","1","1","2019-07"
"374","wahlbezirk","2","2","2019-07"
"375","block","1","1","2019-07"
"376","tarifvertrag","1","1","2019-07"
"377","hermsdorf wickhofgrab","1","1","2019-07"
"378","orthophotos 1953","1","1","2019-07"
"379","holzwarth find","1","1","2019-07"
"380","holzwarth ubersetzerin in berlin","1","1","2019-07"
"381","ozonwert","1","1","2019-07"
"382","grundwassermessstell","1","1","2019-07"
"383","dauerzahlstell","2","2","2019-07"
"384","luft","2","2","2019-07"
"385","strassenbaeum","1","1","2019-07"
"386","turk","1","1","2019-07"
"387","einschulbereich","2","2","2019-07"
"388","energiecontrolling","1","1","2019-07"
"389","volkshochschul","1","1","2019-07"
"390","erhaltungsverordn","1","1","2019-07"
"391","ronnestrass","1","1","2019-07"
"392","einzugsgebiet","1","1","2019-07"
"393","siedlung","1","1","2019-07"
"394","abriss","2","2","2019-07"
"395","lor einwohn 2014","1","1","2019-07"
"396","k 5","1","1","2019-07"
"397","s 1682","1","1","2019-07"
"398","gastronomi","2","2","2019-07"
"399","traffik","1","1","2019-07"
"400","geodat ortsteil","1","1","2019-07"
"401","s fb berlinbtk","1","1","2019-07"
"402","alkis eigentum","1","1","2019-07"
"403","holzwarth ana in berlin","1","1","2019-07"
"404","grundwassermesstell 437","1","1","2019-07"
"405","mietspiegel 2019","1","1","2019-07"
"406","traini","1","1","2019-07"
"407","friedrichshain kreuzberg","1","1","2019-07"
"408","baublock","1","1","2019-07"
"409","geoportal berlin","1","1","2019-07"
"410","vorsorg","1","1","2019-07"
"411","bekost","1","1","2019-07"
"412","bodenrichtwertatlas","1","1","2019-07"
"413","kart friedrichshain","1","1","2019-07"
"414","aufgrabemeld","1","1","2019-07"
"415","strassenbaum","1","1","2019-07"
"416","umweltgerecht","1","1","2019-07"
"417","mord","1","1","2019-07"
"418","or fisch","1","1","2019-07"
"419","hydrant","1","1","2019-07"
"420","barrierefrei","1","1","2019-07"
"421","einwohnerzahl","1","1","2019-07"
"422","smartcity","1","1","2019-07"
"423","schwarz","1","1","2019-07"
"424","bezirksregion","1","1","2019-07"
"425","berlin kart","1","1","2019-07"
"426","2019","1","1","2019-07"
"427","katasteramt","1","1","2019-07"
"428","arbeitslosenhilf","1","1","2019-07"
"429","kart von berlin","1","1","2019-07"
"430","verkehr bezirk","1","1","2019-07"
"431","strahlung","1","1","2019-07"
"432","stadtteil","3","3","2019-07"
"433","dem","1","1","2019-07"
"434","rbs ortsteil","1","1","2019-07"
"435","zahlstation","1","1","2019-07"
"436","lor dat","1","1","2019-07"
"437","kast","1","1","2019-07"
"438","biotop und artenschutz","2","2","2019-07"
"439","data","1","1","2019-07"
"440","bildung","1","1","2019-07"
"441","rbs briefwahlbezirk","2","2","2019-07"
"442","berzik","2","2","2019-07"
"443","oberhof weg","1","1","2019-07"
"444","einwohn anteil","1","1","2019-07"
"445","kitas","1","1","2019-07"
"446","einwohnerinn einwohn planungsraum","1","1","2019-07"
"447","uber","1","1","2019-07"
"448","otto suhr","1","1","2019-07"
"449","holzwarth ana","1","1","2019-07"
"450","migration","1","1","2019-07"
"451","zentral leistungsstell fur asylbewerb goslar ufer 15","1","1","2019-07"
"452","alexanderplatz","1","1","2019-07"
"453","freiwill praktikum","1","1","2019-07"
"454","fnp","1","1","2019-07"
"455","kleingartenanlag","1","1","2019-07"
"456","altersklass","1","1","2019-07"
"457","diebstahl","1","1","2019-07"
"458","untergrundmodell","1","1","2019-07"
"459","technisch universitaet","1","1","2019-07"
"460","schulbezirk","1","1","2019-07"
"461","ehrenamt","1","1","2019-07"
"462","grundwassermesstell 437","1","1","2019-07"
"463","liegenschaftskart","1","1","2019-07"
"464","biergart","2","2","2019-07"
"465","nam","2","2","2019-07"
"466","population turk in berlin","1","1","2019-07"
"467","grunanlagenbestand","1","1","2019-07"
"468","365 euro ticket","1","1","2019-07"
"469","liegenschaftspolit","1","1","2019-07"
"470","grz gfz","1","1","2019-07"
"471","liegenschaft","1","1","2019-07"
"472","lebenszyklus","1","1","2019-07"
"473","05 02 2019","1","1","2019-07"
"474","s bahn","1","1","2019-07"
"475","fruherkennungsuntersuch","1","1","2019-07"
"476","gastro","1","1","2019-07"
"477","tegel","1","1","2019-07"
"478","grundschul einzugsgebiet","1","1","2019-07"
"479","siemensdamm","1","1","2019-07"
"480","katasteramt fluerstuck","1","1","2019-07"
"481","bus","1","1","2019-07"
"482","katasteramt","1","1","2019-07"
"483","restaurant","1","1","2019-07"
"484","jugendamt","1","1","2019-07"
"485","kita","1","1","2019-07"
"486","orthophotos 2004","1","1","2019-07"
"487","senatsbeschluss","1","1","2019-07"
"488","kraftrad","1","1","2019-07"
"489","untergrundmodell","1","1","2019-07"
"490","berlin","1","1","2019-07"
"491","wochenmarkt","2","2","2019-07"
"492","luftqualitat","1","1","2019-07"
"493","s 1551","1","1","2019-07"
"494","gebaudehoh","1","1","2019-07"
"495","altbezirk","1","1","2019-07"
"496","building","1","1","2019-07"
"497","flurkart schmargendorf","1","1","2019-07"
"498","grz","1","1","2019-07"
"499","tegel gmbh","1","1","2019-07"
"500","europa","1","1","2019-07"
"501","demographi","1","1","2019-07"
"502","energieatlas","1","1","2019-07"
"503","vbb mehrwertsteu","1","1","2019-07"
"504","verkehrsmittelwahl","1","1","2019-07"
"505","bezirksamt friedrichshain kreuzberg von berlin vermess","1","1","2019-07"
"506","fahrradstand","1","1","2019-07"
"507","festleg","1","1","2019-07"
"508","baunutzungsplan berlin west","1","1","2019-07"
"509","sozial","1","1","2019-07"
"510","gelandemodell","1","1","2019-07"
"511","sozialindex","2","2","2019-07"
"512","stationenservuc","1","1","2019-07"
"513","berlin tram","1","1","2019-07"
"514","atkis grun","1","1","2019-07"
"515","berlin arbeitslos","1","1","2019-07"
"516","krankenstand","1","1","2019-07"
"517","polizeiabschnitt","1","1","2019-07"
"518","tourismus 2014","1","1","2019-07"
"519","grundwassermesstell 437","1","1","2019-07"
"520","krankheit berlin","1","1","2019-07"
"521","harriesstr","1","1","2019-07"
"522","csv list vornam","1","1","2019-07"
"523","berufsschul","1","1","2019-07"
"524","brachflach","1","1","2019-07"
"525","baum","2","2","2019-07"
"526","gps","1","1","2019-07"
"527","besitz","1","1","2019-07"
"528","vegetation","1","1","2019-07"
"529","anwohnerpark","1","1","2019-07"
"530","leitungsplan","1","1","2019-07"
"531","monat ist bezirk","1","1","2019-07"
"532","brunn anzeig","1","1","2019-07"
"533","kernindikator","1","1","2019-07"
"534","einjahr","1","1","2019-07"
"535","antonio amadeu","1","1","2019-07"
"536","haufig vornam 2015","1","1","2019-07"
"537","english","1","1","2019-07"
"538","bohranzeig","1","1","2019-07"
"539","jahresabschluss","1","1","2019-07"
"540","atkis geholz","1","1","2019-07"
"541","jahresniederschlag","1","1","2019-07"
"542","friedrichshain","1","1","2019-07"
"543","senatsvorlag asog","1","1","2019-07"
"544","standort glaskontain berlin pankow","1","1","2019-07"
"545","einwohn ortsteil","1","1","2019-07"
"546","liegenschaftskart","1","1","2019-07"
"547","kaiserdamm","1","1","2019-07"
"548","zon","1","1","2019-07"
"549","oberflachenmodell","1","1","2019-07"
"550","flurkartenauszug","1","1","2019-07"
"551","strassenbeleucht","1","1","2019-07"
"552","ring","1","1","2019-07"
"553","frau arbeitsmarkt diskriminier","1","1","2019-07"
"554","radverkehrszahlstell","1","1","2019-07"
"555","31 12 2008","1","1","2019-07"
"556","step","1","1","2019-07"
"557","sgb ii quot","1","1","2019-07"
"558","geleri","1","1","2019-07"
"559","haushalt","1","1","2019-07"
"560","sanierungsgebiet","1","1","2019-07"
"561","fest","1","1","2019-07"
"562","muf","1","1","2019-07"
"563","tourismus 2011","1","1","2019-07"
"564","kanalisation","1","1","2019-07"
"565","sozialind","1","1","2019-07"
"566","zahlstell pkw or zahlstell","1","1","2019-07"
"567","lor hartz","1","1","2019-07"
"568","senatsvorlag sich ordnung","1","1","2019-07"
"569","fahrplan bvg","1","1","2019-07"
"570","sw","1","1","2019-07"
"571","rbs ot","1","1","2019-07"
"572","statist gebiet","1","1","2019-07"
"573","rbs plz","1","1","2019-07"
"574","hermsdorf grab","1","1","2019-07"
"575","rbs altb","1","1","2019-07"
"576","bicycl","1","1","2019-07"
"577","personalkost 2019","1","1","2019-07"
"578","altersarmut","1","1","2019-07"
"579","solarkatast","1","1","2019-07"
"580","schliess","1","1","2019-07"
"581","brunn bohr anzeig","1","1","2019-07"
"582","bezirksamt friedrichshain kreuzberg von berlin vermess","1","1","2019-07"
"583","handwerk","2","2","2019-07"
"584","pkw","1","1","2019-07"
"585","administrativ einheit","1","1","2019-07"
"586","ubernacht 2011","1","1","2019-07"
"587","kart vermess","1","1","2019-07"
"588","fahrradstellplatz","1","1","2019-07"
"589","einwohnerinn planungsraum","1","1","2019-07"
"590","realtim","1","1","2019-07"
"591","rbs bezirk","1","1","2019-07"
"592","sponsoring","1","1","2019-07"
"593","lor ausland","1","1","2019-07"
"594","unisex toilett","1","1","2019-07"
"595","kernindikator kommunalstatist","1","1","2019-07"
"596","digital","1","1","2019-07"
"597","dataset","1","1","2019-07"
"598","idar","1","1","2019-07"
"599","mitt","1","1","2019-07"
"600","energiemanagement","1","1","2019-07"
"601","markt","1","1","2019-07"
"602","haushalt xlsx","1","1","2019-07"
"603","moratorium","1","1","2019-07"
"604","geographi","1","1","2019-07"
"605","kita adress","1","1","2019-07"
"606","einheit","1","1","2019-07"
"607","baumkatast","1","1","2019-07"
"608","geoportal","1","1","2019-07"
"609","grfs","1","1","2019-07"
"610","landesgrundbesitz","1","1","2019-07"
"611","alk","1","1","2019-07"
"612","tagesmutt","1","1","2019-07"
"613","flurabstand","1","1","2019-07"
"614","augenthaltsgesetz","1","1","2019-07"
"615","festleg flach","2","2","2019-07"
"616","gebaudealt","1","1","2019-07"
"617","reg","1","1","2019-07"
"618","adv","1","1","2019-07"
"619","erhaltungssatz","1","1","2019-07"
"620","stadt","1","1","2019-07"
"621","bild","1","1","2019-07"
"622","innovationsassistent","1","1","2019-07"
"623","atlkis","1","1","2019-07"
"624","alterstruktur","1","1","2019-07"
"625","esg","1","1","2019-07"
"626","gebiet","1","1","2019-07"
"627","beherberg","1","1","2019-07"
"628","haltestell s bahn","1","1","2019-07"
"629","besold","1","1","2019-07"
"630","index status kiez","1","1","2019-07"
"631","orthophotos 2010","1","1","2019-07"
"632","schwimmbad","1","1","2019-07"
"633","fluss","1","1","2019-07"
"634","radzahlstell","1","1","2019-07"
"635","k5","2","2","2019-07"
"636","rbs block","1","1","2019-07"
"637","kart kreuzberg","1","1","2019-07"
"638","grunflach","1","1","2019-07"
"639","charlottenberg","1","1","2019-07"
"640","gemarkungsschlussel","1","1","2019-07"
"641","kinderschutz","1","1","2019-07"
"642","road closur","1","1","2019-07"
"643","hausumring","1","1","2019-07"
"644","hko","1","1","2019-07"
"645","dgk","1","1","2019-07"
"646","poll","1","1","2019-07"
"647","tk20","1","1","2019-07"
"648","basiskorrektur 2019","1","1","2019-07"
"649","adress kitas","2","2","2019-07"
"650","krank","1","1","2019-07"
"651","wochenmarkt pankow","1","1","2019-07"
"652","berlinal","1","1","2019-07"
"653","geburt","1","1","2019-07"
"654","marrk","1","1","2019-07"
"655","strassenbafahr 2014","1","1","2019-07"
"656","monat ausgab bezirk","1","1","2019-07"
"657","einwohn prognoseraum","1","1","2019-07"
"658","miet nach strass","2","2","2019-07"
"659","zensus","1","1","2019-07"
"660","auto","1","1","2019-07"
"661","landnutz berlin","1","1","2019-07"
"662","sharing","1","1","2019-07"
